,do_nothing,harvest_minerals,build_spawning_pool,train_zergling,train_queen,train_overlord,do_injection,attack
"(1, 11, 0, 16, 1, 1, 2, 7, 106, True, False, True, False, 1, 11, 11, 18, 1, 1, 22, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 2, 7, 106, True, False, True, True, 1, 11, 11, 18, 1, 1, 22, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 2, 7, 106, False, False, True, False, 1, 11, 11, 18, 1, 1, 22, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 2, 7, 105, False, False, True, False, 1, 11, 11, 18, 1, 1, 22, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 2, 7, 105, True, False, True, False, 1, 11, 11, 18, 1, 1, 22, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 2, 7, 104, False, False, True, False, 1, 11, 11, 18, 1, 1, 22, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 2, 7, 104, True, False, True, False, 1, 11, 11, 18, 1, 1, 21, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 0, 7, 105, True, False, True, False, 1, 11, 11, 18, 1, 1, 19, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 7, 113, True, False, True, True, 1, 11, 11, 18, 1, 1, 15, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 2, 8, 111, True, False, True, True, 1, 11, 11, 18, 1, 1, 10, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 2, 7, 113, False, False, True, False, 1, 11, 11, 18, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 2, 7, 113, False, False, True, False, 1, 11, 11, 18, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 113, True, False, True, False, 1, 11, 11, 18, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 112, False, False, True, False, 1, 11, 11, 18, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 111, False, False, True, False, 1, 11, 11, 18, 1, 1, 5, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 111, False, False, True, False, 1, 11, 11, 18, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 111, True, False, True, False, 1, 11, 11, 18, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 2, 7, 112, True, False, True, False, 1, 11, 11, 18, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 2, 7, 112, True, False, True, False, 1, 11, 11, 18, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 2, 7, 112, False, False, True, False, 1, 11, 11, 18, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 111, False, False, True, False, 1, 11, 11, 18, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 6, 7, 111, False, False, True, False, 1, 11, 11, 18, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 6, 7, 111, True, False, True, False, 1, 11, 11, 18, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 6, 7, 111, False, False, False, False, 1, 11, 11, 18, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 6, 8, 109, False, False, True, False, 1, 11, 11, 19, 1, 1, 5, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 6, 8, 117, False, False, True, False, 1, 11, 11, 19, 1, 1, 4, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 6, 8, 117, True, False, True, False, 1, 11, 11, 19, 1, 1, 4, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 7, 8, 118, True, False, True, False, 1, 11, 11, 19, 1, 1, 3, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 7, 8, 118, False, False, True, False, 1, 11, 11, 19, 1, 1, 2, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 7, 8, 117, False, False, False, False, 1, 11, 11, 19, 1, 1, 4, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 7, 8, 125, False, False, True, False, 1, 11, 11, 19, 1, 1, 4, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 7, 8, 125, False, False, True, False, 1, 11, 11, 19, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 7, 8, 125, True, False, True, False, 1, 11, 11, 19, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 6, 8, 125, True, False, True, True, 1, 11, 11, 20, 1, 1, 4, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 5, 8, 126, True, False, True, True, 1, 11, 11, 20, 1, 1, 2, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 4, 8, 134, False, False, False, False, 1, 11, 11, 20, 1, 1, 2, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 6, 8, 134, False, False, True, False, 1, 11, 11, 21, 1, 1, 2, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 3, 8, 136, False, False, True, False, 1, 11, 11, 21, 1, 1, 2, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 8, 136, True, False, True, False, 1, 11, 11, 21, 1, 1, 2, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 9, 134, True, False, True, False, 1, 11, 11, 21, 1, 1, 2, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 9, 134, True, False, True, True, 1, 11, 11, 21, 1, 1, 4, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 9, 134, False, False, False, False, 1, 11, 11, 21, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 9, 134, False, False, True, False, 1, 11, 11, 21, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 9, 134, True, False, True, False, 1, 11, 11, 21, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 9, 134, True, False, True, False, 1, 11, 11, 21, 1, 1, 8, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 9, 134, True, False, True, True, 1, 11, 11, 21, 1, 1, 8, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 9, 133, True, False, True, False, 1, 11, 11, 22, 1, 1, 8, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 9, 133, True, False, True, True, 1, 11, 11, 22, 1, 1, 8, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 9, 132, True, False, True, False, 1, 11, 11, 23, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 9, 132, True, False, True, True, 1, 11, 11, 23, 1, 1, 4, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 0, 9, 133, True, False, True, True, 1, 11, 11, 23, 1, 1, 4, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 0, 9, 133, True, True, True, True, 1, 11, 11, 23, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 10, 131, True, True, True, True, 1, 11, 11, 23, 1, 1, 6, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 4, 10, 131, True, True, True, True, 1, 11, 11, 23, 1, 1, 6, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 4, 10, 131, True, False, True, True, 1, 11, 11, 23, 1, 1, 6, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 3, 10, 132, True, True, True, True, 1, 11, 11, 24, 1, 1, 2, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 3, 10, 132, True, False, True, False, 1, 11, 11, 24, 1, 1, 2, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 3, 10, 131, True, False, True, False, 1, 11, 11, 24, 1, 1, 2, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 3, 10, 131, False, False, False, False, 1, 11, 11, 24, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 3, 10, 139, False, False, True, False, 1, 11, 11, 25, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 3, 11, 137, False, False, True, False, 1, 11, 11, 25, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 3, 11, 136, False, False, True, False, 1, 11, 11, 26, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 3, 11, 136, False, False, True, False, 1, 11, 11, 26, 1, 1, 3, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 3, 11, 136, False, False, True, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 5, 11, 136, True, False, True, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 5, 11, 135, False, False, True, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 5, 11, 143, True, False, True, False, 1, 11, 11, 27, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 5, 11, 143, True, False, True, True, 1, 11, 11, 27, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 7, 11, 142, True, False, True, False, 1, 11, 11, 27, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 6, 11, 142, True, False, True, True, 1, 11, 11, 27, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 3, 11, 144, True, False, True, True, 1, 11, 11, 27, 1, 1, 3, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 2, 11, 144, True, True, True, True, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 4, 11, 144, True, False, True, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 4, 11, 143, False, False, True, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 4, 11, 143, True, False, True, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 4, 11, 143, False, False, False, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 6, 11, 143, False, False, True, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 6, 11, 151, True, False, True, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 8, 11, 151, False, False, True, False, 1, 11, 11, 27, 1, 1, 1, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 8, 11, 151, False, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 8, 11, 158, False, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 8, 11, 157, False, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 8, 11, 156, False, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 8, 11, 158, False, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 8, 11, 158, True, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 10, 11, 157, False, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 10, 11, 157, True, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 12, 11, 156, False, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 12, 11, 156, True, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 13, 11, 157, True, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 10, 11, 158, True, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 6, 11, 160, True, False, True, True, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 8, 12, 158, True, True, True, True, 1, 11, 11, 28, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 10, 12, 158, True, True, True, True, 1, 11, 11, 28, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 10, 12, 157, True, True, True, True, 1, 11, 11, 28, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 8, 12, 157, True, True, True, True, 1, 11, 11, 28, 1, 1, 6, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 6, 12, 158, True, True, True, True, 1, 11, 11, 28, 1, 1, 6, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 6, 12, 158, True, True, True, True, 1, 11, 11, 28, 1, 1, 8, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 12, 0, 1, 0, 0, 0, 0, 2, True, True, True, True, 1, 11, 11, 3, 1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 12, 0, 1, 0, 0, 0, 0, 2, True, True, True, True, 1, 11, 11, 3, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 0, 0, 34, True, True, True, True, 1, 11, 11, 5, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 0, 0, 32, True, True, True, True, 1, 11, 11, 5, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 0, 0, 32, True, True, True, True, 1, 11, 11, 6, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 2, 0, 32, True, True, True, True, 1, 11, 11, 6, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 2, 0, 32, True, True, True, True, 1, 11, 11, 7, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 2, 0, 39, True, True, True, True, 1, 11, 11, 7, 1, 1, 4, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 2, 0, 39, True, True, True, True, 1, 11, 11, 7, 1, 1, 3, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 1, 0, 40, True, True, True, True, 1, 11, 11, 7, 1, 1, 4, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 1, 0, 48, True, True, True, True, 1, 11, 11, 7, 1, 1, 4, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 2, 1, 46, True, True, True, True, 1, 11, 11, 7, 1, 1, 6, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 2, 1, 46, True, False, True, True, 1, 11, 11, 7, 1, 1, 6, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 2, 1, 46, False, False, False, False, 1, 11, 11, 7, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 2, 1, 54, False, False, True, False, 1, 11, 11, 7, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 2, 1, 54, True, False, True, False, 1, 11, 11, 7, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 2, 1, 62, True, False, True, True, 1, 11, 11, 7, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 2, 1, 62, False, False, True, False, 1, 11, 11, 7, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 2, 1, 61, False, False, False, False, 1, 11, 11, 8, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 1, 1, 62, False, False, True, False, 1, 11, 11, 8, 1, 1, 6, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 0, 2, 60, False, False, True, False, 1, 11, 11, 8, 1, 1, 6, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 0, 2, 67, False, False, True, False, 1, 11, 11, 8, 1, 1, 6, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 2, 2, 67, False, False, True, False, 1, 11, 11, 8, 1, 1, 8, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 2, 2, 67, True, False, True, False, 1, 11, 11, 8, 1, 1, 8, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 2, 2, 66, False, False, True, False, 1, 11, 11, 8, 1, 1, 8, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 2, 2, 74, True, False, True, False, 1, 11, 11, 8, 1, 1, 8, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 2, 2, 74, True, False, True, True, 1, 11, 11, 8, 1, 1, 8, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 4, 2, 74, True, False, True, True, 1, 11, 11, 8, 1, 1, 5, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 3, 2, 75, True, True, True, True, 1, 11, 11, 9, 1, 1, 2, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 5, 2, 75, True, False, True, False, 1, 11, 11, 9, 1, 1, 2, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 4, 2, 75, False, False, True, False, 1, 11, 11, 9, 1, 1, 0, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 4, 3, 72, False, False, False, False, 1, 11, 11, 9, 1, 1, 0, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 4, 3, 72, False, False, True, False, 1, 11, 11, 9, 1, 1, 0, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 4, 3, 72, True, False, True, False, 1, 11, 11, 9, 1, 1, 0, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 4, 3, 72, True, False, True, True, 1, 11, 11, 9, 1, 1, 0, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 4, 3, 80, False, False, False, False, 1, 11, 11, 9, 1, 1, 0, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 4, 3, 80, False, False, True, False, 1, 11, 11, 9, 1, 1, 2, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 5, 3, 81, False, False, True, False, 1, 11, 11, 9, 1, 1, 2, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 4, 3, 81, False, False, True, False, 1, 11, 11, 9, 1, 1, 2, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 2, 3, 82, True, False, True, False, 1, 11, 11, 9, 1, 1, 2, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 2, 3, 82, False, False, False, False, 1, 11, 11, 9, 1, 1, 2, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 2, 3, 82, False, False, True, False, 1, 11, 11, 9, 1, 1, 2, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 2, 3, 82, False, False, True, False, 1, 11, 11, 10, 1, 1, 2, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 2, 3, 82, True, False, True, False, 1, 11, 11, 10, 1, 1, 2, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 2, 3, 82, True, False, True, True, 1, 11, 11, 10, 1, 1, 2, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 2, 4, 80, True, False, True, True, 1, 11, 11, 10, 1, 1, 2, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 2, 4, 80, False, False, True, False, 1, 11, 11, 11, 1, 1, 2, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 4, 88, False, False, True, False, 1, 11, 11, 11, 1, 1, 4, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 4, 88, True, False, True, False, 1, 11, 11, 12, 1, 1, 4, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 4, 87, False, False, True, False, 1, 11, 11, 12, 1, 1, 4, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 4, 87, True, False, True, False, 1, 11, 11, 12, 1, 1, 4, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 4, 86, False, False, True, False, 1, 11, 11, 12, 1, 1, 3, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
